6bq1,C,B
5ttx,A,B
3c0b,A,C
5m45,B,B
5svb,B,B
5kh0,A,B
5lad,A,A
6iuy,A,A
4fet,A,B
3gyg,B,C
6nq4,A,B
1r2m,A,B
3a43,A,B
5aun,A,B
5x4a,A,B
5gpj,A,B
4cak,B,A
4mmz,B,B
4yfd,A,B
1www,X,V
6i0y,z,h
4edq,A,A
1ya5,A,T
3dtd,A,F
1pp8,P,V
3zjy,B,E
1q88,A,B
4zyn,A,A
5c1z,A,A
1mq8,A,C
4dx8,A,B
4jif,A,B
4nu3,A,B
1igw,A,A
6hs7,A,a
6ixh,P,Q
4y7o,A,C
5v7p,A,D
3do9,A,A
1itw,A,D
4pk5,A,B
4ldq,A,B
5lmn,X,W
6nf8,z,K
6e3k,A,B
6e3l,A,C
3pnt,B,D
4kt6,B,A
1olz,A,A
7kfk,A,C
1wqj,B,I
2qwu,A,B
4qnk,A,B
5k7j,A,B
1pii,A,A
4ra0,C,B
3d5o,F,A
1jbj,A,A
5fph,A,B
4lv5,B,A
5ebz,A,B
3brt,A,B
4r6u,D,A
3f62,B,A
1f45,B,A
5e4e,A,C
3bpo,A,B
7cjn,B,D
4gs7,A,B
4qhu,C,D
5nan,A,B
3jvf,A,C
6hg4,A,B
1m4r,A,B
3hhc,A,B
5vi4,A,B
4dkd,A,C
3b5k,A,B
1p9m,A,A
1pvh,A,B
1ml0,D,A
4zk9,B,A
4y6t,A,D
2yop,A,B
4xdy,A,B
4tsk,A,A
5j83,A,B
4nqi,A,B
7oi8,g,o
1vw4,7,J
5ffp,A,B
4qlp,A,B
5lg9,A,A
7jtv,A,A
5kdv,A,A
4mjm,A,B
4uqx,A,A
2x19,B,A
2ntk,A,B
1jih,A,B
1im4,A,A
5tgh,B,F
5eyk,C,B
6yie,C,B
1vkm,A,B
5j9w,D,B
1smp,I,A
1jiw,I,P
1no1,A,B
5z5o,A,B
3so0,A,C
5swk,C,D
3h6s,G,H
5l6n,I,H
1zlh,B,A
1pvj,A,B
1dki,A,A
3pnr,B,A
3w0d,A,B
4ne9,C,A
5h1q,A,B
1gr0,A,A
2odt,X,X
5gug,A,B
4l4h,A,A
7lhe,A,D
5a7d,L,R
3ro3,B,A
6m49,A,A
7etw,A,B
4q5z,a,A
4lv7,A,B
4ztf,A,A
3f9k,B,K
5cz2,G,B
6msl,B,C
5ffo,B,D
4o1r,A,A
4aw4,B,C
3ncw,B,D
1f02,I,T
5g2x,C,C
6sn1,B,A
7cun,B,B
4owt,A,C
1ry9,A,B
2fm8,A,C
6xfj,A,B
6a90,A,B
6kzo,A,A
5j8v,A,A
6w6o,A,C
4jta,Q,Y
6nt4,A,B
6jp5,A,F
6jp8,A,F
4r7c,A,B
3lyq,A,B
4did,B,A
4o4c,A,B
2o8a,I,A
2qgn,A,A
2ze8,A,C
1uw5,A,B
1z5s,D,B
5us5,A,B
1t2k,A,D
5twv,A,C
5kuk,A,A
5ek5,A,B
5t96,A,B
4lsx,A,C
4lsa,A,A
6rmd,A,D
4l07,A,B
2d1c,A,A
4chm,A,D
4ys8,A,B
4cvh,A,A
1w55,A,A
6tza,A,B
6j6q,H,A
1xs0,A,B
1r0d,A,F
6r9t,A,A
5mpd,V,N
5ln3,U,P
4mq0,A,A
3gku,C,B
3a1z,A,B
4qwn,A,A
3uau,A,B
4lxl,A,A
1vrb,B,C
4lit,A,A
3o65,C,G
4ox0,A,D
6c9d,A,A
5c5e,A,B
1y71,A,B
7ag9,A,B
6r15,B,A
5nbt,A,C
6zpg,A,A
3lm7,A,B
2r8r,A,B
1x8m,A,C
5gqt,A,A
5gq0,A,A
4ls5,A,B
6qsp,B,A
4lij,A,B
5elt,A,B
4jvy,A,A
2xr1,A,A
6gov,A,B
6z9q,A,f
6d6q,G,L
5g06,G,G
4qmf,B,D
6rbd,h,B
5dn8,A,A
1t98,A,B
7nyy,D,B
7nyw,D,E
7nyx,D,C
4ux5,A,B
5d0n,A,A
4llc,A,B
3rbw,B,D
6u4n,A,B
5w3d,B,B
5svh,A,B
1kdx,A,B
7f0k,A,B
4nf9,A,B
1kny,A,B
5ckt,A,B
1igq,A,C
5tbz,K,K
4upx,Z,Z
4uq1,Z,g
3p8b,B,A
1kpt,A,B
5coe,A,A
2fd6,A,U
6og4,A,C
4qck,A,A
3a4l,A,B
5h7v,A,A
1jeq,A,A
6cj6,A,C
1y74,A,B
1rso,B,A
3uit,A,D
1vf6,A,C
6rfs,f,A
3jd5,c,d
6y79,f,A
7oi9,b,h
4wkr,A,A
1m1c,A,B
7ce1,B,G
1rzr,A,D
4xwt,A,A
6l7f,A,B
2p97,A,B
4qrj,A,B
3wfz,A,A
4oaa,A,B
4lox,A,A
1mow,A,A
5a0m,A,B
3hyj,D,D
1mal,A,B
7ne0,A,D
5mc9,A,A
6pnp,A,B
4akm,A,B
5x6v,E,A
5vok,A,C
2a5h,A,B
5dzt,A,A
4wd9,A,B
5ehk,A,B
4tvs,A,B
5j1s,B,A
2v0x,A,B
4u65,A,B
4yns,A,B
6lwz,A,B
2bo9,B,A
5j6r,A,B
4m4d,A,B
1bp1,A,A
4x90,A,B
5b5x,A,A
1rjd,A,B
4jbu,A,A
1rcu,A,B
1ie3,A,D
4l4r,A,A
1nxu,A,B
5g1u,A,C
5oy9,D,A
5o32,D,D
2kri,B,A
6l6r,A,C
4lzh,A,A
3g8l,A,A
5tzn,A,F
4pp8,A,C
4m17,A,A
1lgb,A,C
4ci7,A,A
3u88,C,A
4v00,A,B
4mu6,A,A
4r9k,A,B
1gjj,A,A
4m6t,A,A
4i1o,B,D
4i1m,A,A
4jw1,A,A
1sr9,A,B
1obc,A,A
4l2l,A,A
2dps,A,B
4l8h,A,B
3jso,A,B
6swg,A,B
7ddq,A,X
5exk,A,A
1j2o,A,A
3sfv,B,B
2q7n,A,A
1b4u,A,B
3n9b,A,B
1iuh,A,A
5d1o,A,B
5d1p,A,A
4tlm,B,C
2iyb,E,A
3c8l,A,B
6c48,B,E
1hst,A,B
4pt2,A,B
3zpx,A,B
3o0d,A,B
5cri,A,B
4m8k,A,B
3h3i,A,B
7kil,A,B
6tzy,A,A
2wfk,A,B
1qab,E,A
5ez2,A,B
3hty,A,B
5l8i,A,B
5byp,A,B
4pc4,A,B
3jvc,A,C
6lys,C,C
5d0q,C,A
5d0o,C,E
5ayw,C,D
1l8w,A,C
4noh,A,B
7bml,A,B
4eqq,A,A
5nqp,A,B
5fno,A,B
5f2t,A,B
6t9i,D,B
4zhe,A,D
6q8i,A,C
6n8p,A,A
4lrq,A,B
3cvz,A,B
5ly0,A,B
6byw,A,C
6eer,A,A
6f3z,B,D
4z48,A,B
1iwm,A,B
1ifq,A,B
5vng,C,B
6j74,C,C
4zy8,A,D
4v36,A,B
4q6z,A,B
1jcc,A,B
3lyd,A,B
5ok8,A,B
4p29,A,B
4zra,A,C
6ar7,A,D
4b54,A,B
5iv8,A,C
4n4r,A,B
2r19,A,B
4mdt,A,B
4ggi,A,A
4lkv,A,C
4q95,A,B
4u7l,A,A
4pbv,A,A
4h22,A,B
6qwn,C,H
5y3j,A,A
6zxe,k,N
4lxr,A,J
4peq,B,B
1z7x,W,X
6bk8,s,r
6obn,C,A
1lrv,A,A
6bpq,A,A
5vsu,E,A
5zwn,e,Y
4n0a,A,H
6aso,B,A
7oqb,u,T
5xjl,A,2
4pjo,A,K
1vu2,4,3
7oqc,d,C
1m5q,1,R
4e1p,A,B
6g18,t,P
5ihf,A,B
5uz5,H,G
1vpr,A,A
3blz,A,B
1kzl,A,A
5dgg,A,B
6rtk,A,B
2hj9,C,D
1zhh,B,A
1inn,A,B
3b4s,A,B
1j0m,A,A
7eip,A,A
4v2q,A,B
1hn0,A,A
4ml7,A,B
3kow,A,E
4xcm,A,B
4hpe,A,C
5ze3,A,A
4tlx,A,B
4mux,A,B
3owq,A,B
4xqj,A,D
3kmh,A,B
4y66,A,B
6c14,B,D
2o5n,A,B
3s5h,A,A
5ev7,A,A
3p1v,A,B
4df9,A,A
1r5i,D,H
1kcz,A,B
1kd0,A,A
4lev,A,A
2avw,A,B
4oej,A,A
6fbm,A,A
4bl0,B,E
5af0,A,C
4lu1,A,B
5u4z,A,B
5xkq,A,B
5mu5,A,A
6wjh,A,C
5hvq,D,C
1rk8,C,B
6gnx,A,C
6gny,A,B
5h8u,A,B
5y96,A,B
2r6g,F,E
6urf,B,C
6zn7,A,A
6zng,E,E
6f7i,A,A
6szw,C,D
1keo,A,B
5itg,A,A
4nzl,B,A
4l3i,A,B
6r7d,A,B
5yad,A,B
5aiq,A,C
4ld5,A,G
2jh1,A,A
5az6,A,B
7o75,3,D
6gym,3,3
3qs2,A,B
4lz6,A,A
4m4e,A,C
4d8j,A,D
7nyz,I,I
1aq5,A,B
4g1g,A,B
5itj,A,B
1ub4,C,A
5k8j,A,B
2w1t,A,A
5ie9,A,B
4qgp,A,B
2l2l,B,A
4ng0,A,B
7d3u,A,A
6u8y,D,E
6z16,a,f
7l6g,A,D
6buh,D,F
4l59,A,A
2ygw,A,A
4f0x,A,A
4fio,A,B
6wgi,2,F
4jj0,A,B
5odo,A,B
5a0y,A,A
5a8k,A,E
5a8r,A,C
5a8w,A,E
4tqo,I,A
7btx,L,C
1txk,A,B
5dvy,A,A
6g0k,A,B
6xp5,a,D
7emf,A,I
5n9j,B,A
7enj,J,S
7nvr,k,n
3r84,A,C
5sva,O,P
6w1s,H,M
4gwp,A,D
7kpv,D,D
5u0p,N,3
7jmn,P,E
5u0s,Q,V
4gwq,B,H
1yke,D,D
1ykh,B,A
3viq,A,C
6ndu,B,A
5z0d,B,A
4nxs,A,A
4nx0,A,A
3bcz,A,B
1mhy,G,B
4ua1,A,A
2rqk,A,A
4f3f,C,A
4lr7,A,B
3zk4,A,A
1kbp,A,A
3egg,A,C
4v0u,D,E
5inb,A,B
4zvz,A,A
4lac,C,B
6g46,A,A
4iyp,C,A
5w0w,F,E
5jjt,A,A
5w8m,A,D
5osh,A,B
1uf3,A,B
4wwf,A,B
2pzx,A,B
7bst,A,F
3m4x,A,A
7m6b,A,B
6b91,A,A
4pne,A,B
5wp5,A,B
3dh0,B,A
4ine,A,A
4qtt,B,A
5thy,A,B
4rv9,A,A
3egi,A,B
4lec,A,B
3iht,A,B
6g80,A,B
4nec,A,C
4qdj,A,A
5ztz,A,B
4oa5,A,D
5dnk,A,A
1t43,A,A
2b3t,A,B
4pim,A,B
7nyb,A,B
5f2k,A,B
2zfu,A,B
4p7c,A,B
5cvd,A,B
5a22,A,A
6ueb,A,B
5o95,A,B
4l69,A,A
1wxw,A,B
1wxx,A,A
3v8v,A,B
2qmm,A,B
4rg1,A,B
2frx,C,D
1ixk,A,A
3m6u,A,A
1t7l,A,B
4l5z,A,A
1mj2,A,B
4dmg,A,A
3fd0,A,B
5f5t,C,D
5f5s,B,A
3sy6,A,B
4h40,A,B
2bjr,A,B
4u4w,A,B
4m64,A,B
5fob,A,A
2i15,A,B
3sqn,A,A
5vcm,A,B
4u9l,A,B
4zl2,A,B
1mk2,A,B
3may,A,B
1iie,A,B
1de4,A,C
2wy3,A,B
1fv1,A,C
5ux1,A,A
3ez0,A,B
3znj,1,3
4xi6,A,A
4jpn,A,B
1m06,J,F
4osf,A,B
5t59,C,A
5oo6,A,A
5oob,A,A
1uw4,B,A
7drt,B,A
4l1c,A,B
6k6l,A,B
2ibn,A,B
5fmt,A,B
2xit,A,B
6p25,A,B
5lsj,A,B
5t58,D,A
4niq,A,B
5gjq,U,Q
7oia,m,f
6gci,A,A
2ymb,A,C
3ha4,A,C
5nuo,B,A
5uwa,A,B
5uvn,A,B
6a7h,C,D
5uqm,A,A
3rbn,A,B
4c5f,A,A
3sby,A,B
5cv0,A,B
5hr4,C,C
5mux,A,B
5mvi,A,A
2ifx,A,B
5gyd,A,B
2bf2,A,B
5khn,A,B
1wxq,A,A
1jal,A,A
5fqd,A,D
6uro,A,E
3gei,C,C
1xzp,A,A
4r42,A,B
4kzg,A,B
4pyd,A,B
5mpo,C,D
4q51,A,A
4lqp,B,B
4nkr,A,B
6qeq,A,C
4lvm,A,C
1tv7,A,B
4pd0,A,A
4pd1,A,A
2p22,C,D
6vme,C,B
4tk1,A,B
3v69,A,B
3fdq,A,B
7l5i,A,A
1ogy,A,B
5nqd,A,A
6pzk,A,B
6jle,A,A
6fw2,A,A
1bja,A,B
6ysf,C,C
6ykm,A,F
1kaf,A,B
1msp,A,B
2zf8,A,A
2y0m,A,B
1lu9,A,B
5j9i,A,B
3hi2,A,B
1n0e,A,A
5lp5,C,E
6ago,C,D
2lkm,B,A
5yyl,A,B
4pz6,A,B
4pz7,A,A
3kyh,C,A
2wx3,A,B
2gia,A,B
7e34,C,B
7oib,o,j
7oie,9,Y
3j7y,9,U
4v19,2,X
3j6v,V,J
4oc8,A,B
4r28,A,B
4kws,A,B
4m0x,A,A
4b7y,A,B
4b86,A,L
4rkh,E,F
5mdx,O,O
3jcu,O,P
4tnh,o,u
6yp7,O,W
6zbc,C,D
1uun,A,B
2fu5,A,B
4l0n,A,B
4lgd,A,E
5aji,A,B
6pwn,A,A
5il0,A,B
1qv9,A,B
6x3m,A,B
5ume,A,D
3brj,A,B
5ctg,A,A
6i7s,G,A
4wwu,C,L
6r2q,B,A
6sj8,A,B
1sg9,A,B
2pjd,A,A
2qne,A,B
3uv0,A,B
3i57,A,B
6in9,A,B
6in8,A,A
6jau,A,B
7a5o,A,E
5aws,A,B
7nz0,A,C
2wmm,A,B
3swh,A,B
1x7f,A,A
5nm7,A,G
6nc6,A,B
7bva,A,B
1e8c,A,B
7lg5,A,B
4oyu,A,B
2azo,A,B
6i5f,A,B
2oa9,A,B
1zhq,A,B
2qzv,A,B
6bp7,A,A
5i5n,A,B
1ign,A,A
6k15,H,H
5y81,C,B
5n9g,C,B
3ssm,A,B
4xin,A,B
5hmo,A,C
3h8d,A,B
6xe9,A,A
5i0h,A,A
4gv5,A,B
7dc3,A,A
3au5,A,A
4qhb,A,B
4r4x,A,A
2b2a,A,B
6d6v,A,D
6uca,A,A
4zcf,A,B
6pbd,A,A
1tr8,A,B
5irl,A,A
5irm,A,A
5jj4,B,C
4zk6,A,B
6yj4,O,O
6zki,L,u
6zkj,L,s
6zkk,L,v
6l7p,A,L
6zkl,N,o
6zkm,y,Z
4r01,A,B
5je8,A,B
5t57,A,A
5msu,A,C
1jkf,A,B
1kyq,A,B
6p7c,A,A
6l6j,A,A
6c6n,A,A
6e8y,A,B
5dhp,A,A
1ev7,A,B
4xwh,A,A
6pkg,A,B
6ozd,A,A
6vkf,A,B
4xz8,A,B
1ut4,A,B
4l4l,A,A
4utt,A,B
2pq4,A,B
4mzy,A,A
1vlp,A,A
2i14,A,A
3fpe,A,B
6cse,C,A
5hwx,A,A
1zcd,A,B
6z3y,A,B
6j5t,C,C
7crc,A,A
5dmh,A,B
4xfr,A,B
1ojh,A,B
4r12,A,A
5fn2,A,D
6nyq,C,H
7kdf,A,B
6nbq,B,G
4o0n,A,B
6l4b,A,D
5yhu,A,B
7a23,f,m
6zkn,Z,r
1ng2,A,A
3hx6,A,B
3ckd,A,C
5foj,B,B
1a6c,A,A
4qic,B,D
6ncs,A,B
4mc7,A,C
5lki,A,A
4lmj,A,B
4pir,A,A
5t90,A,F
4uy2,A,C
7aqc,R,R
6ffy,B,A
1fiu,A,B
4zgd,M,O
4ob0,A,B
6f0s,A,A
1wq6,A,B
5hb3,A,C
5ijn,C,K
5ijo,O,W
6x07,A,B
4qqf,A,B
1nmo,A,B
4ucq,Q,A
4pqx,A,B
3k0y,A,A
6mrj,A,B
1q5v,D,C
2qrr,A,B
1pc6,A,B
6wge,E,C
5kak,A,B
1n1c,A,B
2p9x,A,B
4ge1,B,C
2yx6,A,B
6bwo,A,B
3bgh,A,B
5dtc,A,B
3v3k,B,H
6sqx,A,A
2evr,A,A
3m1u,A,A
2z4h,A,B
2z4i,B,A
4qtn,A,B
4q4k,A,B
1iyk,A,B
1iic,A,A
3ix1,A,B
4mik,A,B
6g5i,y,y
4zlp,A,A
5czv,A,A
3ofk,A,B
2e87,A,A
1m4u,A,L
6em4,v,L
6emf,A,B
4wii,A,B
5zku,A,B
5ajd,C,K
5fu6,B,A
6r4l,A,A
6j2z,A,B
5nnw,A,D
6wpg,A,A
4u9q,A,B
4wgv,A,C
4m5d,A,A
2qyx,A,B
4u3e,A,B
3msv,A,B
7lto,A,A
5h1x,A,B
5c3l,C,B
5cws,C,E
4ium,A,A
7f52,A,B
5ooo,A,B
4l57,A,B
1jog,A,B
3mhe,B,A
4zkt,B,A
3v0a,B,B
4zv0,A,B
1u5w,A,B
5muv,A,B
4rwn,A,A
4nkt,B,B
2b51,A,A
4x4n,A,A
6jyj,A,B
6w38,A,B
3djm,A,E
5y88,V,A
6kgj,A,B
4n8m,A,B
5hb5,A,B
5a9q,3,4
3t98,B,A
6ob7,A,A
5gke,A,B
4kxl,A,B
4mcj,A,B
7dl9,A,B
6i1r,A,B
2v66,B,E
6o3p,A,A
6nch,A,A
3cng,B,D
6y3z,A,P
6scx,A,A
5r4p,A,B
4zbp,A,B
4nut,B,A
1t2t,A,A
3h7n,A,B
4kf7,A,A
5cwu,A,H
4lir,A,B
5cwt,A,B
4xmm,F,B
1zup,A,B
5lm7,A,C
2xhc,A,A
3ld7,A,B
5yaa,C,D
5mq8,A,D
6a0e,A,B
4ole,A,C
5vxx,A,B
5kua,A,D
6iva,A,C
6iww,A,B
3v6o,A,B
5k36,K,A
5jea,J,J
6d6r,K,K
4xig,S,S
4m54,A,A
2nmm,A,B
4zgz,B,A
4zgy,B,A
6qnm,A,B
5z5m,A,A
5xx1,A,J
5fkz,E,E
6q6i,A,A
1jod,A,B
1irq,A,B
6t1w,A,C
7btw,A,B
4lc6,A,B
1sg2,A,B
2x4m,A,C
2f1v,A,B
3qrc,A,B
4gf4,A,A
5dl8,A,B
6tub,A,B
6aki,A,A
6po2,A,A
6pns,A,B
3j9d,A,A
2btv,A,C
5uj8,A,A
3wqb,B,A
7cqi,A,E
4d5r,A,B
1kx9,A,B
4mh4,A,B
1r48,A,B
2wvk,A,B
4bf3,A,B
5o2c,A,A
4m8g,A,B
7cq5,A,B
2zag,A,D
1at1,A,B
6nf4,A,A
4zrh,A,B
2ynm,D,D
4ph7,A,C
4ag5,B,C
1u0s,A,Y
5l35,A,B
6on0,A,B
5jj1,A,B
6u9v,A,A
5f1c,A,B
2vvf,A,B
1p35,A,C
2yq8,A,B
2h1l,M,A
2rp4,A,B
6xre,M,E
4lqg,A,A
4ut5,A,B
4ljh,A,D
5cuf,A,C
1avo,A,C
5msj,A,A
4mud,A,B
4iit,A,B
2x04,A,B
1jgn,A,B
3ktp,A,B
5un0,1,2
7ls6,P,O
2z5e,A,B
5wtq,A,B
2f91,B,A
4x8c,A,A
4n20,A,A
6ce1,A,A
1xma,A,B
5x11,A,A
4opx,A,C
4oqa,A,A
6i0x,A,B
4uyu,A,B
6eht,D,C
5i8p,A,B
6af0,P,A
2rsy,B,A
2erv,A,B
2l9s,B,A
2rms,A,B
2ld7,B,A
5jk2,A,B
3gro,A,B
1kl7,A,A
4wx2,B,A
2guz,B,F
4q8j,B,C
4xr7,C,A
5zsu,A,A
1iho,A,B
1m3u,A,B
2yil,A,A
6kyw,A,A
4o5f,A,B
1iw8,A,B
1idq,A,A
3m8j,A,B
2xet,A,B
5d6h,A,B
5w0b,A,A
4lt6,A,B
2hhp,A,A
4i6p,A,B
4xjn,A,E
5e4v,A,A
4n5b,A,B
1zx4,A,B
2hwj,A,B
3no7,A,B
2an7,A,B
6x0a,a,b
2q00,A,B
4fxe,D,A
3bpq,B,A
4n9z,A,B
4xhu,A,B
4oqb,C,C
3er8,A,B
2ga9,A,D
2gaf,A,D
3er9,A,B
1vu0,U,V
7jsg,B,C
4zp4,D,A
4zph,B,B
5e12,A,A
2qkp,A,B
5nwm,A,B
4pky,A,B
5akp,B,A
4uvq,A,A
2i74,A,B
4wja,A,B
3da5,A,B
1yvu,A,A
4uu2,A,B
4ce4,b,S
1o75,A,A
5j8x,A,A
4ozd,A,D
1twy,A,B
4lvq,A,B
3ohw,A,B
6cci,A,A
7by1,A,B
3d0f,A,B
2h6l,A,B
5jmv,D,A
3s30,A,B
1jg3,A,B
5jne,D,A
6t8h,E,B
3p83,B,E
1ul1,A,X
1ppr,M,M
4mm1,A,B
5oca,B,B
5vl7,B,B
6p16,A,B
1cqt,I,A
6pnv,A,A
1k32,A,B
5nsk,A,C
5zyt,B,C
4ic1,B,C
2ost,A,B
4wzi,A,A
3mjk,A,A
5usc,A,B
4wji,A,A
4qoy,A,B
1l8a,A,A
5frp,A,B
2ykh,A,B
6e85,A,B
1ixn,A,C
1ky9,B,B
6sak,C,A
5f3x,A,B
4rr0,B,B
4p2a,B,A
5il9,A,A
4fgm,A,A
3dja,A,B
4yz0,A,B
3c5m,A,B
5gt5,A,A
1qjv,A,B
1gxm,A,B
3egb,A,B
1okr,A,B
4m1j,A,C
5t12,A,A
2hwg,A,A
3t05,A,B
1jde,A,A
4uuy,A,B
4uol,A,B
3odm,A,C
1ii2,A,B
4ywb,A,C
4ox2,A,A
4a37,A,B
5boi,A,A
3elg,A,B
7abw,A,B
1ohf,A,B
7c4x,A,B
1y43,A,B
6itb,A,B
5dir,A,C
6row,G,B
1mir,A,A
5lac,A,B
4yec,A,B
4uel,A,C
1iof,A,B
5wdk,A,B
5lw5,A,B
6i9a,A,B
4rbm,A,A
4ief,B,A
5ag8,A,A
4l7q,A,C
4qbb,A,B
5c1u,A,B
4tww,A,B
4x2v,A,B
1lvb,A,B
1pxv,A,B
1x9y,A,A
1y4h,A,C
5aek,A,U
2io2,A,C
4wx7,A,C
5mz6,1,1
5u1s,A,B
6k9n,A,B
5iau,A,B
6hqz,A,B
5ejj,A,A
5xda,A,G
4ztb,A,B
6jim,A,A
3kw0,A,B
7ay2,E,F
3gqh,A,B
5d7w,A,A
3zuk,A,B
4p10,A,A
1r44,A,B
5oq1,A,B
5nmi,A,I
1l0l,A,K
5d8n,A,A
4njq,A,B
1itq,A,B
4mmo,A,B
2hsi,A,A
3tuf,B,A
4s2t,P,P
7jgj,A,A
5n0c,A,B
5bqm,A,B
2ayi,A,B
5l43,A,B
2qr4,A,A
4put,A,A
5giv,A,C
4p6y,A,B
2cki,A,B
6ait,B,B
5syt,A,A
5na6,A,A
1hi9,A,B
4qhi,A,B
4yu5,A,B
3ujz,A,A
4hx3,A,I
5of1,A,B
1tzp,A,B
6jbo,A,B
6cz6,A,C
6cyj,A,A
4lgi,A,D
2y3u,A,A
4q6m,A,A
4q6n,A,A
4l7a,A,B
4peo,A,B
4pf1,A,C
1lns,A,A
1id4,A,B
4n31,A,B
3jyh,A,B
5y4l,A,B
4lur,A,A
4l8k,A,A
4xzy,A,B
4kwb,A,B
6a4r,A,B
5tzb,A,B
4om9,A,A
3h09,A,A
5f9m,A,B
4mi1,A,A
5jbl,A,B
4yn3,A,A
5fbz,A,B
3edy,A,A
1oyv,A,I
4lvn,A,P
3afg,A,A
3lxu,X,X
5n4b,A,A
4dq5,A,B
4p7b,A,C
6nff,A,A
1icj,A,C
2p10,A,B
4lsb,A,B
5jx2,A,A
1qo0,A,B
4mpt,A,B
5fnb,A,A
5fuj,A,B
5nkz,C,A
3ajb,A,A
1prt,E,F
4aqn,A,B
2yq2,A,B
2e74,G,F
1wlf,A,A
5aon,A,B
2wl8,A,B
4cai,A,B
5izt,A,B
4omt,A,A
3opy,B,A
4lbg,A,B
5b48,B,D
3l3f,X,X
2vwa,A,B
6wpy,A,B
2c1g,A,A
1iri,A,B
13pk,A,B
5t2y,A,A
3wvq,A,A
4qg5,B,D
4mrq,A,A
1jdy,A,A
1kfi,A,A
1rfz,A,B
1lbu,A,A
5anz,A,A
6fj1,A,B
1wiw,A,A
3cxb,B,A
5jjd,A,B
3a8n,A,A
2hq4,A,B
5hx2,B,C
1r7l,A,B
6jnx,P,Q
1cd3,B,F
4mtk,A,B
6h3l,A,A
5tjt,A,B
6b23,B,c
7jw1,b,c
1xwr,A,B
7jvt,C,D
2fjr,A,A
1dwn,A,B
6a7f,a,K
2g3p,A,A
1ijg,A,A
5a21,C,D
6vli,A,B
1yha,A,B
1m0d,A,B
1rb8,F,G
1al0,G,1
6qyy,A,C
6px4,B,T
5hxy,A,F
3vcf,A,B
1a0p,A,A
5jjv,A,B
7mwy,A,A
3csq,B,C
1j9i,A,B
4pup,A,C
6te9,A,B
6j0b,A,G
6gkw,A,A
6pyt,A,a
6rap,C,E
3j2m,U,A
3foa,B,C
2wkc,A,B
7boz,a,b
2ob9,A,B
3jr0,A,B
3fz2,A,E
6p3e,A,B
5ip0,A,B
1oxj,A,A
2w4s,A,B
7d87,A,A
6l8e,A,E
5dag,A,A
4o64,A,A
3k6q,A,B
1t0q,A,A
4rl8,A,B
2inn,E,B
1foh,C,D
6oz5,C,B
1q2h,A,B
1zae,A,B
2fio,A,B
6f9b,A,B
5g47,A,A
5yd1,A,B
5z1f,A,A
4xb6,A,C
6l85,A,B
2yeq,A,B
3b85,A,B
4uey,A,B
3evi,A,B
2d1g,A,B
4aup,A,B
3fgr,A,B
5jvb,A,B
2fqm,A,B
3hhw,A,K
5lr8,A,B
1jxh,A,B
5o4c,L,H
7dxa,a,A
4tni,a,i
4tnj,a,l
5b5e,D,M
4tnk,a,t
4ub8,D,X
4q25,A,A
2iiu,A,C
2yxo,A,A
3hwj,A,B
6csl,A,A
4lm6,B,A
4q5o,A,B
6th5,A,B
1uf2,C,D
3b4o,A,B
1qy9,A,B
4xh9,A,B
4qj5,B,B
5jhg,A,E
6thl,A,A
3nsu,A,B
1w1h,A,B
4iap,A,B
4qxa,B,A
5fyp,C,D
4l9c,A,B
5ae8,A,A
5ae9,A,A
4kz0,A,A
7mez,B,B
5uk8,A,B
6l53,A,A
4n53,D,A
4mg3,A,B
5z10,A,A
6b3r,A,A
4xlz,A,B
4psf,A,B
3plt,A,B
5g2f,A,B
2opd,A,B
6gcv,A,B
3hg9,A,B
5eou,A,B
4bhq,A,B
2rjz,A,B
2y4y,A,C
4av2,M,A
3fhu,A,B
5y6f,A,A
5vx6,B,A
7lkm,C,A
6a7v,A,K
4mvt,A,A
2dok,A,B
7f3e,A,B
7k2v,P,P
6ggo,A,B
1j1l,A,A
6uts,A,A
4lzk,A,B
4qg6,A,A
4r4l,A,B
4l9d,A,B
5k47,A,A
4o21,S,A
4l43,A,A
4y0x,A,A
2pzi,A,A
3tg1,A,B
4pl3,A,A
6mm6,E,F
2f49,A,C
5w5v,A,A
6bod,A,A
3h4j,A,A
6ya6,A,B
7cu8,A,B
4imp,A,B
5dqx,A,B
2jd3,A,B
3cwz,B,B
1kho,A,A
4qey,A,B
6kz8,A,A
4qmd,A,A
3ryt,A,B
7kdc,C,D
4n7v,A,A
2vqx,A,A
2gsk,A,B
6n3q,A,B
6nd1,B,C
4l1p,A,B
2ex0,A,B
5nj5,A,B
5nj9,A,A
5nja,A,A
4wfc,A,C
5nw7,A,A
5zt4,A,A
5ue7,A,B
5fa9,A,A
6p2r,A,A
5nkx,A,B
4lp7,A,C
4uc7,A,B
5vj2,A,B
3h1c,B,I
3gcm,D,A
4zxa,W,X
1jnw,A,A
4o93,B,A
4khb,D,H
6upk,H,G
6upl,H,H
2z5b,A,B
7jq6,A,B
1nlx,A,B
4rs6,A,B
4nkb,A,A
3aql,A,B
1miv,A,A
3jvb,A,A
5z8o,A,B
4xrw,A,A
4mbx,A,B
1cn3,A,F
2qv5,A,B
5bju,A,B
3vvb,A,A
2j58,A,B
6ahr,B,B
6ah3,B,B
6ahu,B,E
2vqg,A,F
5xdn,A,B
6jnf,A,C
6ucu,A,C
6ucv,A,D
7ck6,A,E
7cp9,I,F
